timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1706922000,Feb 03 2024 - 1:00am,complete,N/A,César Vallejo,Melgar,Diego Mirko Haro Sueldo,2,0.00,0.00,1.53,1.53,3,2,5,3,2,1,"22,27,59","17,81",2,7,2,0,2,0,1,1,1,1,8,15,5,5,3,10,12,15,47,53,0.00,0.00,1.14,1.68,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.35,2.65,1.33,2.00,3.60,7.00,1.77,2.00,Estadio Mansiche (Trujillo)
1706990400,Feb 03 2024 - 8:00pm,complete,N/A,ADT,Cienciano,Micke Palomino,2,0.00,0.00,2.12,1.29,1,1,2,1,0,1,"62","41",7,1,2,0,5,1,0,2,2,4,20,9,9,2,11,7,4,14,69,31,0.00,0.00,2.31,0.83,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.28,3.35,2.95,1.30,1.90,3.30,6.00,1.68,2.12,Estadio Municipal Unión de Tarma (Tarma)
1706992200,Feb 03 2024 - 8:30pm,complete,N/A,Unión Comercio,Carlos Manucci,Jordi Estanley Espinoza Valles,2,0.00,0.00,0.82,0.59,2,2,4,0,0,0,"49,65","52,75",3,5,4,0,5,1,1,3,2,4,7,15,4,3,3,12,15,20,51,49,0.00,0.00,0.96,1.45,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.72,3.75,4.60,1.26,1.86,3.25,6.10,1.77,2.00,Estadio Municipal Carlos Vidaurre García (Tarapoto)
1707008400,Feb 04 2024 - 1:00am,complete,N/A,Universitario,Atlético Grau,Edwin Ordóñez,2,0.00,0.00,3.00,1.24,1,0,1,0,0,0,"85","",3,1,1,1,3,0,1,1,2,1,8,11,2,4,6,7,3,21,45,55,0.00,0.00,0.88,1.25,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.28,5.35,9.20,1.20,1.68,2.80,5.00,2.05,1.74,Estadio Monumental (Lima)
1707073200,Feb 04 2024 - 7:00pm,complete,N/A,Alianza Atlético,Alianza Lima,Augusto Menéndez,2,0.00,0.00,1.71,1.82,0,2,2,1,0,1,"","34,81",2,2,0,1,3,0,0,1,2,1,3,8,1,4,2,4,12,12,40,60,0.00,0.00,0.43,1.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.45,3.45,2.02,1.33,2.00,3.60,6.50,1.78,1.98,Estadio Campeones del '36 (Sullana)
1707080400,Feb 04 2024 - 9:00pm,complete,N/A,Sport Boys,Sporting Cristal,Joel Alarcón,2,0.00,0.00,1.53,1.65,1,3,4,3,0,3,"84","9,17,45",7,4,0,0,0,0,0,0,0,0,14,6,8,3,6,3,5,14,56,44,0.00,0.00,1.82,0.83,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.90,3.50,1.88,1.30,1.90,3.40,6.50,1.77,2.00,Estadio Miguel Grau del Callao (Callao)
1707091200,Feb 05 2024 - 12:00am,complete,N/A,Deportivo Garcilaso,Sport Huancayo,Daniel Ureta,2,0.00,0.00,1.41,0.76,0,2,2,0,0,0,"","50,79",13,3,2,1,1,0,2,1,0,1,15,4,5,3,10,1,11,10,62,38,0.00,0.00,1.68,0.58,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.08,3.08,2.99,1.25,1.72,2.90,5.25,1.65,2.10,Estadio Inca Garcilaso de la Vega (Cusco)
1707163200,Feb 05 2024 - 8:00pm,complete,N/A,Comerciantes Unidos,Los Chankas,Jonathan Zamora,2,0.00,0.00,1.41,0.41,3,2,5,2,0,2,"50,72,86","23,38",1,5,4,0,2,0,0,4,1,1,9,9,6,4,3,5,10,13,53,47,0.00,0.00,1.32,1.30,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.08,3.55,3.25,1.28,1.87,3.30,6.00,1.71,2.08,Estadio Municipal Germán Contreras Jara (Cajabamba)
1707508800,Feb 09 2024 - 8:00pm,complete,N/A,UTC Cajamarca,César Vallejo,Augusto Menéndez,3,3.00,0.00,1.47,0.24,4,0,4,1,1,0,"16,74,85,90","",2,10,2,0,2,0,1,1,1,1,8,5,4,2,4,3,9,6,28,72,1.45,0.55,0.93,0.83,2.00,50,50,50,0,0,50,100,0,50,3.00,4.00,2.08,3.17,2.92,1.32,2.08,3.56,6.85,1.83,1.83,Estadio Municipal Germán Contreras Jara (Cajabamba)
1707523200,Feb 10 2024 - 12:00am,complete,N/A,Cienciano,Sporting Cristal,Kevin Ortega,3,3.00,3.00,1.76,1.65,2,2,4,3,2,1,"23,31","10,78",4,3,2,0,5,0,1,1,0,5,22,6,8,2,14,4,7,9,56,44,1.37,0.83,2.30,0.72,2.50,50,50,50,50,0,50,100,0,50,8.00,5.00,2.44,3.11,2.44,1.38,2.20,4.00,8.00,1.91,1.80,Estadio Inca Garcilaso de la Vega (Cusco)
1707595200,Feb 10 2024 - 8:00pm,complete,N/A,Melgar,Alianza Atlético,Michael Espinoza,3,0.00,1.00,2.59,0.88,1,0,1,0,0,0,"90'5","",9,2,4,1,8,1,1,4,3,6,7,7,2,3,5,4,22,14,65,35,3.05,0.63,0.92,0.91,3.50,100,100,50,50,50,50,100,50,100,12.00,8.00,1.17,5.58,9.76,1.14,1.50,2.28,3.75,2.38,1.53,Estadio de la Universidad Nacional San Agustín (Arequipa)
1707597000,Feb 10 2024 - 8:30pm,complete,N/A,Carlos Manucci,Comerciantes Unidos,Sebastián Lozano,3,0.00,0.00,1.24,0.65,1,3,4,3,1,2,"33","2,20,67",7,2,4,0,2,0,2,2,2,0,15,10,6,5,9,5,14,17,60,40,0.97,0.92,1.78,1.18,2.50,0,50,50,50,0,50,100,50,50,8.00,7.00,1.63,3.37,4.32,1.33,2.05,3.75,7.00,2.00,1.73,Estadio Mansiche (Trujillo)
1707613200,Feb 11 2024 - 1:00am,complete,N/A,Alianza Lima,Universitario,Diego Mirko Haro Sueldo,3,3.00,3.00,2.24,1.53,0,1,1,1,0,1,"","18",8,0,2,2,6,0,1,3,2,4,17,12,6,5,11,7,15,14,61,39,1.88,1.62,1.86,1.30,3.50,50,100,100,50,0,100,100,50,100,11.00,4.00,2.29,2.96,2.74,1.50,2.50,5.00,10.00,2.10,1.67,Estadio Nacional de Lima (Lima)
1707681600,Feb 11 2024 - 8:00pm,complete,N/A,Los Chankas,ADT,N/A,3,3.00,0.00,1.88,0.88,2,0,2,0,0,0,"71,80","",7,3,1,0,2,0,0,1,1,1,9,15,4,4,5,11,11,12,43,57,1.56,0.94,1.30,1.57,5.50,100,100,100,50,50,50,100,100,100,11.00,5.00,2.00,3.30,3.40,1.38,2.10,4.00,8.00,1.91,1.80,Estadio Los Chankas (Andahuaylas)
1707685200,Feb 11 2024 - 9:00pm,complete,N/A,Sport Boys,Deportivo Garcilaso,Fernando Legario,3,0.00,0.00,1.53,0.76,2,0,2,1,1,0,"34,90'7","",10,3,2,0,4,1,0,2,3,2,14,9,6,3,8,6,20,12,61,39,1.82,1.23,1.56,0.98,2.50,50,50,50,50,0,50,100,0,50,14.00,5.00,2.15,3.25,3.10,1.37,2.15,3.75,7.50,1.91,1.80,Estadio Miguel Grau del Callao (Callao)
1707692400,Feb 11 2024 - 11:00pm,complete,N/A,Sport Huancayo,Real Garcilaso,Joel Alarcón,3,3.00,3.00,1.47,1.24,2,0,2,1,1,0,"44,87","",7,2,1,0,0,1,1,0,1,0,18,7,9,2,9,5,11,4,58,42,1.44,0.73,2.24,0.73,3.00,50,50,50,50,50,50,50,50,100,5.00,3.00,1.65,3.50,5.00,1.38,2.15,4.00,8.00,2.10,1.67,Estadio Huancayo (Huancayo)
1707766200,Feb 12 2024 - 7:30pm,complete,N/A,Atlético Grau,Unión Comercio,Julio César Quiróz,3,1.00,0.00,1.76,0.18,1,0,1,0,0,0,"90'1","",8,2,0,0,3,0,0,0,1,2,13,4,7,1,6,3,12,16,62,38,1.19,0.91,1.66,0.51,2.50,100,100,50,0,0,0,100,50,100,8.00,5.00,1.75,3.61,4.19,1.30,1.90,3.40,6.50,1.80,1.91,Estadio Campeones del '36 (Sullana)
1708045200,Feb 16 2024 - 1:00am,complete,N/A,Sporting Cristal,Los Chankas,Daniel Ureta,4,3.00,0.00,2.71,0.41,4,1,5,3,3,0,"2,10,22,64","53",3,5,1,0,2,0,1,0,2,0,12,8,5,2,7,6,19,12,46,54,1.56,1.30,1.42,0.96,6.50,100,100,100,100,100,100,100,100,100,10.00,4.00,1.36,4.20,7.50,1.28,1.95,3.28,6.15,2.25,1.61,Estadio Nacional de Lima (Lima)
1708111800,Feb 16 2024 - 7:30pm,complete,N/A,Alianza Atlético,UTC Cajamarca,Sebastián Lozano,4,0.00,1.00,1.71,0.35,2,0,2,1,1,0,"13,86","",0,5,1,0,4,0,1,0,0,4,7,9,3,2,4,7,12,13,54,46,0.43,0.91,0.80,1.05,2.00,50,100,0,0,0,0,50,50,100,7.00,4.00,2.10,3.50,3.10,1.29,1.95,3.20,5.75,1.73,2.00,Estadio Campeones del '36 (Sullana)
1708200000,Feb 17 2024 - 8:00pm,complete,N/A,ADT,Carlos Manucci,Pablo López,4,1.00,1.00,2.12,0.59,4,0,4,0,0,0,"61,67,84,89","",12,0,1,0,4,1,0,1,2,3,20,5,12,0,8,5,7,9,73,27,2.31,1.45,2.49,0.39,3.00,100,100,50,50,0,0,50,50,100,12.00,9.00,1.45,4.20,6.50,1.26,1.90,3.08,5.75,1.96,1.75,Estadio Municipal Unión de Tarma (Tarma)
1708210800,Feb 17 2024 - 11:00pm,complete,N/A,Real Garcilaso,Deportivo Garcilaso,Jonathan Zamora,4,1.00,0.00,2.29,0.76,1,0,1,0,0,0,"90'8","",11,4,2,0,4,3,1,1,2,5,9,8,3,1,6,7,5,9,76,24,0.96,1.10,1.16,0.71,1.75,50,75,0,0,0,0,50,50,75,9.00,8.50,1.73,3.60,4.50,1.22,1.75,2.65,4.75,1.68,2.05,Estadio Inca Garcilaso de la Vega (Cusco)
1708218000,Feb 18 2024 - 1:00am,complete,N/A,Universitario,Melgar,Roberto Pérez Gutierrez,4,3.00,0.00,3.00,1.53,2,0,2,0,0,0,"61,77","",1,4,2,0,4,0,1,1,2,2,8,9,5,2,3,7,16,16,53,47,0.88,1.68,1.12,0.94,3.00,50,50,50,50,50,50,50,50,100,10.00,5.00,1.73,3.40,4.50,1.28,1.95,3.10,5.75,1.82,1.85,Estadio Monumental (Lima)
1708282800,Feb 18 2024 - 7:00pm,complete,N/A,Unión Comercio,Alianza Lima,Kevin Ortega,4,1.00,3.00,0.82,1.82,1,3,4,2,0,2,"72","10,25,86",5,8,3,1,2,0,3,1,0,2,5,11,4,5,1,6,13,8,45,55,0.96,1.10,0.84,1.40,3.00,50,100,50,50,0,0,50,50,100,5.00,7.00,3.60,3.30,1.95,1.31,2.08,3.42,6.60,1.83,1.87,Estadio Municipal Carlos Vidaurre García (Tarapoto)
1708293600,Feb 18 2024 - 10:00pm,complete,N/A,Cienciano,Sport Boys,Joel Alarcón,4,2.00,0.00,1.76,0.53,3,2,5,1,0,1,"53,74,84","5,89",8,3,3,0,2,0,0,3,2,0,14,8,8,3,6,5,8,7,67,33,1.84,0.71,1.74,0.88,1.75,25,25,25,25,0,25,50,0,75,4.00,7.50,1.53,3.80,5.50,1.18,1.73,2.57,4.60,1.75,1.96,Estadio Inca Garcilaso de la Vega (Cusco)
1708302600,Feb 19 2024 - 12:30am,complete,N/A,César Vallejo,Sport Huancayo,Jesús Cartagena,4,3.00,3.00,1.53,0.76,1,1,2,1,1,0,"45'4","56",16,3,2,0,3,0,0,2,1,2,12,8,5,3,7,5,10,7,62,38,1.14,0.58,1.48,0.93,3.50,50,100,50,50,50,50,50,100,100,5.00,3.00,1.73,3.75,4.33,1.28,1.90,3.00,5.75,1.78,1.90,Estadio Mansiche (Trujillo)
1708372800,Feb 19 2024 - 8:00pm,complete,N/A,Comerciantes Unidos,Atlético Grau,Augusto Menéndez,4,3.00,0.00,1.41,1.24,2,2,4,1,1,0,"12,90'2","82,90'6",1,4,4,0,1,0,2,2,1,0,7,7,2,3,5,4,13,8,40,60,1.32,1.25,0.72,0.99,3.00,50,50,50,50,50,50,50,50,100,2.00,7.00,1.65,3.60,5.00,1.25,1.95,3.04,5.75,1.83,1.83,Estadio Municipal Germán Contreras Jara (Cajabamba)
1708718400,Feb 23 2024 - 8:00pm,complete,N/A,Sport Huancayo,Alianza Atlético,N/A,5,3.00,0.50,1.47,0.88,4,0,4,3,3,0,"16,23,34,54","",6,2,0,0,1,0,0,0,0,1,15,3,9,1,6,2,14,6,63,37,1.84,0.77,2.00,0.37,1.50,25,50,0,0,0,0,50,0,100,6.00,8.50,1.42,3.83,5.73,1.22,1.71,3.00,6.00,1.91,1.80,Estadio Huancayo (Huancayo)
1708804800,Feb 24 2024 - 8:00pm,complete,N/A,UTC Cajamarca,Universitario,Daniel Ureta,5,3.00,3.00,1.47,1.53,0,0,0,0,0,0,"","",2,4,1,0,0,0,0,1,0,0,5,7,2,3,3,4,16,5,35,65,1.19,1.46,0.65,0.95,2.50,0,50,50,50,0,25,100,50,50,4.00,5.00,3.15,3.15,1.98,1.33,1.89,3.60,6.50,1.77,2.00,Estadio Municipal Germán Contreras Jara (Cajabamba)
1708804800,Feb 24 2024 - 8:00pm,complete,N/A,Sport Boys,Real Garcilaso,Edwin Ordóñez,5,1.50,1.50,1.53,1.24,3,0,3,2,2,0,"6,42,64","",2,5,4,1,3,0,3,2,1,2,9,10,5,2,4,8,16,16,40,60,1.69,0.73,1.14,1.09,3.25,50,100,50,50,25,50,100,25,100,10.50,3.00,2.11,3.03,2.98,0.00,1.89,2.02,0.00,1.67,2.10,Estadio Miguel Grau del Callao (Callao)
1708813800,Feb 24 2024 - 10:30pm,complete,N/A,Melgar,Unión Comercio,Sebastián Lozano,5,1.50,0.00,2.59,0.18,2,1,3,2,1,1,"36,90'8","45'5",10,2,4,0,4,0,1,3,1,3,18,6,8,2,10,4,12,15,80,20,1.98,0.71,2.31,0.66,2.50,50,50,50,25,25,25,50,50,100,14.00,7.50,1.21,4.69,9.85,1.18,1.65,2.57,4.60,2.23,1.62,Estadio de la Universidad Nacional San Agustín (Arequipa)
1708816500,Feb 24 2024 - 11:15pm,complete,N/A,Carlos Manucci,Sporting Cristal,Jesús Cartagena,5,0.00,2.00,1.24,1.65,0,4,4,2,0,2,"","35,43,50,62",3,3,4,0,2,0,1,3,0,2,14,8,4,7,10,1,15,14,47,53,1.37,0.78,1.37,1.23,4.00,75,100,100,100,0,100,100,25,100,9.50,6.50,4.30,3.70,1.65,1.22,1.75,2.90,5.00,1.72,2.10,Estadio Mansiche (Trujillo)
1708886700,Feb 25 2024 - 6:45pm,complete,N/A,Atlético Grau,ADT,Robin Segura,5,2.00,0.00,1.76,0.88,2,2,4,2,0,2,"66,68","16,45",9,5,1,0,1,0,0,1,1,0,11,8,5,4,6,4,5,9,57,43,1.42,1.26,1.48,1.04,3.25,50,75,25,25,25,25,50,50,100,10.50,3.50,1.35,3.99,6.76,1.23,1.77,3.20,6.25,2.02,1.75,Estadio Municipal de Bernal (Humay)
1708894800,Feb 25 2024 - 9:00pm,complete,N/A,Alianza Lima,Comerciantes Unidos,N/A,5,1.50,1.50,2.24,0.65,5,1,6,4,3,1,"23,32,36,50,90'3","3",9,0,2,0,4,0,0,2,0,4,22,4,9,2,13,2,12,8,60,40,1.87,1.05,2.41,0.54,2.25,50,50,50,25,0,50,100,0,50,10.00,7.00,1.34,4.21,6.49,1.19,1.70,2.85,5.40,2.16,1.66,Estadio Municipal Iván Elías Moreno (Lima)
1708905600,Feb 26 2024 - 12:00am,complete,N/A,Deportivo Garcilaso,César Vallejo,Pablo López,5,0.00,0.00,1.41,0.24,2,0,2,0,0,0,"55,90'3","",9,1,3,0,2,0,2,1,1,1,25,9,11,4,14,5,9,9,59,41,1.68,0.69,2.71,1.05,2.75,25,100,50,25,0,25,50,75,100,18.50,5.50,1.79,3.28,3.61,1.30,1.83,3.50,6.50,1.77,2.00,Estadio Inca Garcilaso de la Vega (Cusco)
1708977600,Feb 26 2024 - 8:00pm,complete,N/A,Los Chankas,Cienciano,Augusto Menéndez,5,3.00,1.00,1.88,1.29,1,2,3,1,1,0,"20","55,80",8,7,1,0,2,0,1,0,0,2,11,9,5,5,6,4,7,6,45,55,1.43,0.83,1.73,1.35,2.25,75,100,25,0,0,0,75,50,100,6.50,7.00,2.24,3.26,2.95,1.23,1.69,3.00,5.80,1.63,2.22,Estadio Los Chankas (Andahuaylas)
1709234100,Feb 29 2024 - 7:15pm,complete,N/A,Alianza Atlético,Deportivo Garcilaso,Daniel Ureta,6,1.50,0.00,1.71,0.76,3,0,3,0,0,0,"56,70,90'2","",1,6,2,1,2,1,1,2,1,2,9,4,4,2,5,2,19,11,45,55,0.62,0.97,1.06,0.61,1.67,0,67,0,0,0,0,84,0,84,5.67,8.17,1.80,3.50,4.33,1.29,1.95,3.25,6.50,1.80,1.96,Estadio Campeones del '36 (Sullana)
1709323200,Mar 01 2024 - 8:00pm,complete,N/A,ADT,Alianza Lima,Augusto Menéndez,6,2.00,3.00,2.12,1.82,2,0,2,0,0,0,"60,66","",2,2,1,0,1,1,0,1,1,1,13,5,5,2,8,3,9,12,59,41,2.40,1.25,1.61,0.64,3.00,50,100,50,50,0,25,75,50,100,14.50,4.00,3.25,3.60,2.00,1.29,1.95,3.25,6.50,1.73,2.05,Estadio Municipal Unión de Tarma (Tarma)
1709343000,Mar 02 2024 - 1:30am,complete,N/A,Universitario,Sport Huancayo,Kevin Ortega,6,3.00,2.00,3.00,0.76,2,0,2,1,1,0,"45'1,90'5","",7,3,2,0,2,0,1,1,0,2,15,7,7,4,8,3,14,8,52,48,1.00,0.75,1.79,0.93,1.75,25,75,0,0,0,0,25,50,100,5.00,4.50,1.40,4.00,9.00,1.30,1.95,3.50,7.00,2.20,1.64,Estadio Monumental (Lima)
1709403300,Mar 02 2024 - 6:15pm,complete,N/A,Sporting Cristal,Atlético Grau,Jordi Estanley Espinoza Valles,6,3.00,0.50,2.71,1.24,1,0,1,0,0,0,"90'2","",6,3,4,0,2,0,1,3,1,1,8,11,4,3,4,8,14,9,58,42,1.49,1.12,1.28,1.17,4.50,75,75,75,75,50,50,75,75,100,6.50,3.50,1.22,4.77,8.85,1.20,1.65,2.75,4.75,2.14,1.67,Estadio Alberto Gallardo (Lima)
1709412300,Mar 02 2024 - 8:45pm,complete,N/A,Comerciantes Unidos,Melgar,Pablo López,6,2.00,0.00,1.41,1.53,0,0,0,0,0,0,"","",4,7,2,0,0,0,1,1,0,0,9,10,3,3,6,7,13,9,44,56,1.02,1.31,1.14,1.27,4.00,75,100,75,75,50,50,75,100,100,6.50,7.00,3.20,3.20,2.20,1.30,1.90,3.30,6.50,1.70,2.10,Estadio Juan Maldonado Gamarra (Cutervo)
1709424000,Mar 03 2024 - 12:00am,complete,N/A,César Vallejo,Real Garcilaso,N/A,6,2.00,1.00,1.53,1.24,2,2,4,3,1,2,"3,54","8,29",4,4,1,1,3,0,1,1,2,1,13,10,7,5,6,5,7,12,67,33,1.31,0.85,1.85,1.44,3.42,67,100,59,42,42,59,100,42,100,12.00,4.33,1.75,3.75,4.33,1.30,1.90,3.50,6.50,1.82,1.94,Estadio Mansiche (Trujillo)
1709496000,Mar 03 2024 - 8:00pm,complete,N/A,Los Chankas,Sport Boys,Micke Palomino,6,2.00,0.00,1.88,0.53,2,0,2,1,1,0,"45'2,78","",4,7,3,0,3,1,2,1,3,1,6,10,4,4,2,6,13,7,43,57,1.53,0.80,0.92,1.13,2.84,59,75,59,25,25,0,59,75,100,7.83,4.00,1.67,3.50,5.00,1.28,1.95,3.30,6.00,1.85,1.91,Estadio Los Chankas (Andahuaylas)
1709510400,Mar 04 2024 - 12:00am,complete,N/A,Cienciano,Carlos Manucci,N/A,6,2.33,0.50,1.76,0.59,2,2,4,1,1,0,"15,81","85,90'6",5,1,3,0,4,0,1,2,1,3,9,14,5,5,4,9,9,11,53,47,1.80,0.92,1.15,1.50,3.67,59,84,84,84,17,17,50,67,84,7.83,9.83,1.29,5.25,9.50,1.22,1.70,2.80,5.00,2.14,1.67,Estadio Inca Garcilaso de la Vega (Cusco)
