timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1743366600,Mar 30 2025 - 8:30pm,complete,N/A,Juan Pablo II College,UTC Cajamarca,N/A,6,0.00,0.50,0.94,0.92,4,2,6,2,2,0,"45'1,20,79,51","56,86",5,5,1,0,1,0,0,1,0,1,19,18,6,5,13,13,14,13,35,65,0.91,1.10,1.86,1.82,1.75,13,50,25,13,0,0,50,25,75,8.25,5.00,2.10,3.20,3.50,1.42,2.40,4.75,10.50,2.10,1.67,N/A
1743805800,Apr 04 2025 - 10:30pm,complete,N/A,Deportivo Binacional,Ayacucho,N/A,7,1.20,0.67,1.00,0.83,1,1,2,2,1,1,"7","34",5,7,2,1,0,0,1,2,0,0,10,15,4,2,6,13,17,8,57,43,1.32,0.90,1.12,1.43,3.40,54,92,65,47,37,52,80,57,75,5.10,6.63,1.70,4.00,4.33,1.18,1.67,2.47,4.50,1.67,2.10,N/A
1743817500,Apr 05 2025 - 1:45am,complete,N/A,Sport Huancayo,Deportivo Garcilaso,N/A,7,1.67,2.33,1.37,1.49,0,3,3,2,0,2,"","23,41,72",6,3,2,0,6,1,0,2,3,4,21,13,3,5,18,8,14,18,75,25,1.57,1.19,1.91,1.27,2.67,59,75,59,34,9,50,67,42,83,8.33,6.34,2.05,3.20,3.60,1.30,1.95,3.50,7.00,1.73,2.00,Estadio Huancayo
1743866100,Apr 05 2025 - 3:15pm,complete,N/A,Atlético Grau,Cienciano,N/A,7,1.40,1.00,1.09,1.43,1,1,2,1,0,1,"90'5","42",5,5,2,0,5,0,0,2,0,5,9,7,2,5,7,2,10,14,54,46,1.23,1.53,1.04,1.08,3.60,70,80,70,60,40,40,70,80,80,12.40,2.80,1.62,3.70,5.50,1.29,1.90,3.20,6.50,1.83,1.83,N/A
1743884100,Apr 05 2025 - 8:15pm,complete,N/A,Melgar,ADT,N/A,7,3.00,1.83,1.60,1.40,4,0,4,2,2,0,"19,9,57,52","",4,2,0,1,1,1,0,1,1,1,20,7,10,0,10,7,14,7,59,41,1.59,1.60,2.28,0.64,3.47,62,80,80,44,27,44,92,55,72,7.43,5.00,1.48,4.00,7.00,1.19,1.67,2.40,4.60,1.80,1.91,N/A
1743897600,Apr 06 2025 - 12:00am,complete,N/A,Alianza Lima,Universitario,Daniel Ureta,7,2.00,2.60,1.89,2.26,1,1,2,1,1,0,"45'2","90'4",2,2,2,1,5,0,2,1,1,4,5,7,1,2,4,5,13,19,33,67,1.84,1.76,0.57,0.87,3.04,47,92,64,39,10,45,90,57,74,11.57,3.63,2.30,3.25,3.10,1.41,2.40,4.00,12.50,2.10,1.67,Estadio Alejandro Villanueva
1743963300,Apr 06 2025 - 6:15pm,complete,N/A,Real Garcilaso,Juan Pablo II College,N/A,7,1.40,0.60,1.97,0.94,4,2,6,2,2,0,"3,10,55,63","76,90'2",2,4,0,0,0,0,0,0,0,0,14,9,5,4,9,5,9,6,65,35,1.27,1.10,1.51,1.00,2.60,40,60,40,20,20,30,70,20,80,8.60,3.80,1.25,6.00,11.00,1.22,1.67,3.00,5.40,2.25,1.57,Estadio Inca Garcilaso de la Vega
1743966000,Apr 06 2025 - 7:00pm,complete,N/A,Sport Boys,Los Chankas,N/A,7,1.17,1.20,1.03,1.43,1,1,2,2,1,1,"9","34",5,8,4,0,5,1,2,2,2,4,18,9,6,2,12,7,11,17,66,34,1.34,1.24,1.88,0.89,2.72,65,82,64,37,0,35,72,57,82,6.30,4.90,1.60,3.80,5.50,1.22,1.75,2.70,5.14,1.80,1.91,Estadio Miguel Grau del Callao
1743971400,Apr 06 2025 - 8:30pm,complete,N/A,UTC Cajamarca,Sporting Cristal,N/A,7,0.40,1.67,0.92,1.74,4,1,5,4,3,1,"39,45'6,33,70","9",3,5,2,1,3,0,2,1,2,1,15,10,6,3,9,7,13,17,42,58,1.24,1.63,1.64,1.08,2.92,45,74,64,37,19,27,72,47,74,12.43,5.40,2.63,3.80,2.30,1.29,1.85,2.98,5.60,1.73,2.00,N/A
1743980400,Apr 06 2025 - 11:00pm,complete,N/A,Alianza Universidad,Comerciantes Unidos,N/A,7,0.33,0.60,0.80,1.06,0,2,2,0,0,0,"","52,64",4,2,1,1,2,0,1,1,0,2,10,5,3,2,7,3,13,14,58,42,1.58,1.27,1.16,0.65,3.44,84,92,72,62,27,45,72,65,75,9.67,6.17,1.65,3.70,5.25,1.22,1.75,2.81,5.20,1.73,2.00,Estadio Heraclio Tapia León
1744395300,Apr 11 2025 - 6:15pm,complete,N/A,Ayacucho,UTC Cajamarca,N/A,8,0.71,0.83,0.83,0.92,0,1,1,1,0,1,"","45'1",3,0,2,0,4,0,1,1,0,4,9,10,3,3,6,7,13,15,65,35,0.98,1.31,1.03,1.08,3.10,61,85,55,40,31,60,84,40,63,6.62,5.96,1.90,3.50,4.00,1.36,2.10,3.80,7.50,1.91,1.80,Estadio Ciudad de Cumaná
1744403400,Apr 11 2025 - 8:30pm,complete,N/A,Los Chankas,Sport Huancayo,N/A,8,1.17,1.43,1.43,1.37,1,3,4,0,0,0,"51","70,76,90'3",7,4,3,0,6,0,1,2,2,4,14,10,3,5,11,5,13,17,56,44,1.17,1.62,1.37,1.29,2.47,70,77,54,24,0,45,69,41,77,8.67,4.90,2.35,3.20,3.00,1.30,1.95,3.40,6.50,1.73,2.00,Estadio Los Chankas
1744489800,Apr 12 2025 - 8:30pm,complete,N/A,Juan Pablo II College,Alianza Atlético,N/A,8,0.50,1.17,0.94,1.63,1,0,1,1,1,0,"18","",1,2,2,0,2,0,1,1,1,1,10,9,3,2,7,7,13,14,32,68,1.08,1.24,1.04,1.11,3.17,58,67,58,42,33,42,75,42,83,7.33,5.00,2.75,3.30,2.45,1.45,2.35,4.50,8.30,2.00,1.73,N/A
1744502400,Apr 13 2025 - 12:00am,complete,N/A,Cienciano,Alianza Universidad,N/A,8,1.00,0.29,1.43,0.80,0,1,1,0,0,0,"","84",11,2,3,1,3,0,1,3,0,3,17,7,3,3,14,4,16,7,56,44,1.44,1.52,1.62,0.87,3.47,70,85,69,69,40,47,69,62,70,11.93,3.96,1.48,4.33,5.75,1.16,1.67,2.55,5.10,1.83,1.83,Estadio Inca Garcilaso de la Vega
1744560000,Apr 13 2025 - 4:00pm,complete,N/A,Sporting Cristal,Real Garcilaso,N/A,8,1.43,1.67,1.74,1.97,1,0,1,0,0,0,"83","",13,2,4,0,3,1,4,0,4,0,25,5,9,3,16,2,11,10,54,46,1.55,1.31,2.75,0.66,3.32,62,77,69,38,31,47,85,31,77,11.60,4.50,1.40,4.33,8.00,1.14,1.65,2.58,4.47,1.83,1.83,Estadio Alberto Gallardo
1744568100,Apr 13 2025 - 6:15pm,complete,N/A,Comerciantes Unidos,Sport Boys,N/A,8,1.00,1.14,1.06,1.03,0,4,4,2,0,2,"","12,26,75,89",5,0,2,0,2,0,1,1,0,2,14,13,2,5,12,8,13,12,66,34,1.16,1.42,1.41,1.31,2.86,70,93,54,31,9,45,68,56,86,7.38,8.07,2.20,3.20,3.25,1.30,2.10,3.50,7.25,1.83,1.83,Estadio Juan Maldonado Gamarra
1744576200,Apr 13 2025 - 8:30pm,complete,N/A,ADT,Deportivo Binacional,N/A,8,1.57,1.17,1.40,1.00,1,1,2,1,0,1,"57","13",10,1,1,2,2,0,1,2,0,2,24,8,5,5,19,3,13,11,71,29,1.46,1.29,2.43,1.04,3.90,61,100,84,61,31,52,77,62,85,6.54,5.83,1.29,5.25,10.00,1.17,1.57,2.40,4.40,1.91,1.80,N/A
1744588800,Apr 14 2025 - 12:00am,complete,N/A,Universitario,Melgar,N/A,8,2.33,3.00,2.26,1.60,4,1,5,1,0,1,"49,63,90'3,67","4",7,1,2,0,3,0,2,0,1,2,18,8,7,3,11,5,8,9,60,40,1.61,1.71,1.99,0.88,3.00,50,84,59,42,17,33,92,67,75,9.33,4.33,1.83,3.20,4.75,1.33,2.10,3.71,8.00,1.91,1.80,Estadio Monumental
1744677000,Apr 15 2025 - 12:30am,complete,N/A,Deportivo Garcilaso,Alianza Lima,N/A,8,2.43,1.86,1.49,1.89,0,1,1,0,0,0,"","52",7,5,5,0,2,0,3,2,1,1,17,6,2,2,15,4,10,9,42,58,1.20,1.66,1.49,0.78,2.79,43,86,64,29,7,50,86,43,79,9.00,6.43,2.15,3.00,3.60,1.30,2.10,3.75,7.50,1.80,1.91,Estadio Inca Garcilaso de la Vega
1744938000,Apr 18 2025 - 1:00am,complete,N/A,Alianza Universidad,Atlético Grau,N/A,9,0.63,1.33,0.80,1.09,0,0,0,0,0,0,"","",3,4,1,0,0,0,0,1,0,0,19,7,6,0,13,7,7,5,52,48,1.44,1.20,1.91,0.79,3.15,59,79,57,48,21,28,73,59,73,10.50,2.33,2.40,3.10,3.00,1.27,2.05,3.50,6.00,1.80,1.91,Estadio Heraclio Tapia León
1745006400,Apr 18 2025 - 8:00pm,complete,N/A,Melgar,Deportivo Garcilaso,N/A,9,2.57,2.13,1.60,1.49,1,2,3,1,1,0,"38","66,74",3,6,3,0,2,1,0,3,1,2,14,15,8,5,6,10,9,10,66,34,1.59,1.24,1.79,1.52,2.95,41,73,67,41,21,40,82,61,80,7.88,6.52,1.53,3.80,6.50,1.32,1.95,3.40,6.50,2.00,1.73,N/A
1745015400,Apr 18 2025 - 10:30pm,complete,N/A,Deportivo Binacional,Universitario,N/A,9,1.14,2.43,1.00,2.26,1,3,4,2,0,2,"61","23,45,58",5,2,4,0,1,0,0,4,0,1,13,13,3,6,10,7,9,6,59,41,1.25,1.67,1.22,1.40,3.36,64,100,57,50,29,29,79,64,86,8.57,5.00,2.90,3.25,2.35,1.31,2.15,3.40,6.50,1.83,1.83,N/A
1745024400,Apr 19 2025 - 1:00am,complete,N/A,Alianza Lima,Los Chankas,N/A,9,2.00,1.00,1.89,1.43,1,0,1,0,0,0,"68","",7,2,2,1,3,0,1,2,0,3,14,12,2,2,12,10,13,15,55,45,1.55,1.20,1.42,1.13,2.55,62,81,54,28,0,34,73,48,73,9.64,4.56,1.30,6.00,7.50,1.20,1.67,2.45,4.70,2.20,1.62,Estadio Alejandro Villanueva
1745085600,Apr 19 2025 - 6:00pm,complete,N/A,Sport Boys,Cienciano,N/A,9,1.38,0.86,1.03,1.43,2,2,4,3,1,2,"41,80","35,26",5,3,4,2,5,3,3,3,5,3,17,19,7,4,10,15,20,18,50,50,1.40,1.47,1.92,1.71,3.01,61,80,60,48,22,53,73,48,81,10.39,6.38,1.73,3.60,4.75,1.23,1.95,3.15,7.00,1.83,1.83,Estadio Miguel Grau del Callao
1745094600,Apr 19 2025 - 8:30pm,complete,N/A,Alianza Atlético,Sporting Cristal,N/A,9,1.00,1.63,1.63,1.74,1,0,1,0,0,0,"52","",2,3,1,0,2,0,0,1,1,1,9,14,3,1,6,13,18,9,32,68,1.22,1.70,1.05,1.29,3.01,61,67,67,41,27,41,81,34,73,11.27,6.27,3.30,3.50,2.05,1.28,1.95,3.40,6.50,1.73,2.00,N/A
1745107200,Apr 20 2025 - 12:00am,complete,N/A,Real Garcilaso,Ayacucho,N/A,9,1.43,0.63,1.97,0.83,3,0,3,1,1,0,"4,66,53","",3,0,0,0,1,0,0,0,1,0,10,9,4,5,6,4,7,10,55,45,1.22,0.98,1.12,1.08,2.89,60,73,48,27,27,59,86,27,62,6.24,4.99,1.45,4.00,7.50,1.20,1.85,2.50,4.40,2.00,1.73,Estadio Inca Garcilaso de la Vega
1745172900,Apr 20 2025 - 6:15pm,complete,N/A,UTC Cajamarca,ADT,N/A,9,1.14,1.50,0.92,1.40,0,1,1,0,0,0,"","86",4,3,4,0,2,0,3,1,2,0,16,13,4,4,12,9,12,10,53,47,1.27,1.58,1.66,1.30,3.50,59,86,73,53,27,46,80,47,80,7.34,5.99,2.90,3.10,2.35,1.27,1.95,3.15,5.90,1.67,2.10,Estadio Héroes de San Ramón
1745181000,Apr 20 2025 - 8:30pm,complete,N/A,Sport Huancayo,Comerciantes Unidos,N/A,9,1.63,0.86,1.37,1.06,4,2,6,1,1,0,"21,64,71,90","51,81",7,4,0,0,4,1,0,0,2,3,19,8,8,3,11,5,10,8,44,56,1.58,1.20,2.03,1.00,2.89,67,88,60,34,7,47,60,56,94,8.74,7.14,1.36,4.75,8.50,1.22,1.70,2.95,4.70,2.00,1.73,Estadio Huancayo
1745690400,Apr 26 2025 - 6:00pm,complete,N/A,Ayacucho,Alianza Atlético,N/A,10,0.56,1.25,0.83,1.63,0,2,2,1,0,1,"","30,59",4,2,3,1,6,0,3,1,3,3,15,9,5,4,10,5,11,12,75,25,0.99,1.20,1.51,1.09,2.78,60,71,54,30,24,53,88,36,60,5.11,5.77,2.20,2.90,3.50,1.53,2.60,5.50,12.00,2.20,1.62,Estadio Ciudad de Cumaná
1745710200,Apr 26 2025 - 11:30pm,complete,N/A,Deportivo Garcilaso,Deportivo Binacional,N/A,10,2.22,1.00,1.49,1.00,0,1,1,0,0,0,"","53",5,5,1,2,2,0,2,1,1,1,9,17,4,6,5,11,12,8,31,69,1.27,1.25,1.07,1.78,3.08,54,89,65,42,18,41,71,60,89,7.74,7.10,1.30,5.00,8.00,1.22,1.73,2.75,5.00,2.20,1.62,Estadio Inca Garcilaso de la Vega
1745777700,Apr 27 2025 - 6:15pm,complete,N/A,Los Chankas,Melgar,N/A,10,0.88,2.25,1.43,1.60,1,1,2,1,0,1,"90'5","25",5,2,1,0,4,0,0,1,3,1,13,7,5,2,8,5,18,10,52,48,1.19,1.62,1.42,0.88,2.82,63,75,63,38,13,25,75,69,75,7.76,4.75,3.50,3.25,2.05,1.33,1.95,3.13,6.00,1.73,2.00,Estadio Los Chankas
1745785800,Apr 27 2025 - 8:30pm,complete,N/A,Atlético Grau,Sport Boys,N/A,10,1.29,1.33,1.09,1.03,3,3,6,2,1,1,"83,27,90'10","42,68,84",4,4,3,0,6,2,2,1,0,8,13,8,5,3,8,5,15,13,59,41,1.14,1.46,1.57,0.92,2.86,57,80,55,37,7,41,80,45,75,8.73,4.49,1.83,3.40,4.50,1.33,2.08,3.75,6.50,1.91,1.80,N/A
1745794800,Apr 27 2025 - 11:00pm,complete,N/A,Universitario,UTC Cajamarca,N/A,10,2.50,1.00,2.26,0.92,6,0,6,2,2,0,"33,40,50,54,57,73","",6,2,2,1,2,0,1,2,1,1,20,13,12,3,8,10,9,11,61,39,1.63,1.32,2.28,1.08,3.13,57,82,57,51,25,32,76,57,82,8.50,5.13,1.17,8.00,13.00,1.12,1.53,2.35,3.58,2.50,1.50,Estadio Monumental
1745863200,Apr 28 2025 - 6:00pm,complete,N/A,Sporting Cristal,Juan Pablo II College,N/A,10,1.44,0.86,1.74,0.94,3,2,5,4,3,1,"22,29,45'5","10,67",6,7,2,0,0,0,0,2,0,0,11,13,4,7,7,6,18,7,48,52,1.66,1.08,1.24,1.66,2.62,37,50,43,31,26,31,69,26,75,11.13,4.71,1.22,6.50,10.00,1.09,1.33,1.85,3.00,1.73,2.00,Estadio Alberto Gallardo
1745872200,Apr 28 2025 - 8:30pm,complete,0,ADT,Real Garcilaso,N/A,10,1.67,1.63,1.40,1.97,2,1,3,1,0,1,"90'2,71","7",5,2,3,0,1,0,1,2,0,1,25,4,12,3,13,1,11,5,52,48,1.55,1.21,2.95,0.68,3.40,59,82,71,41,24,47,77,41,89,7.31,4.63,2.10,3.30,3.40,1.19,1.70,2.65,4.60,1.57,2.25,N/A
1745884800,Apr 29 2025 - 12:00am,complete,N/A,Cienciano,Sport Huancayo,N/A,10,0.88,1.78,1.43,1.37,2,1,3,1,1,0,"1,69","86",5,3,2,0,5,1,1,1,2,4,18,10,5,5,13,5,13,11,56,44,1.50,1.63,1.69,1.21,3.13,71,77,65,48,25,47,65,42,89,11.74,6.55,2.20,3.30,3.10,1.24,1.85,2.80,5.55,1.67,2.10,Estadio Inca Garcilaso de la Vega
1746145800,May 02 2025 - 12:30am,complete,N/A,Melgar,Comerciantes Unidos,N/A,11,2.11,0.75,1.60,1.06,1,1,2,2,1,1,"18","34",9,3,1,0,5,0,1,0,2,3,13,5,6,2,7,3,8,18,65,35,1.53,1.17,1.78,0.63,3.25,66,89,65,42,24,30,82,78,89,7.55,6.69,1.20,6.00,13.00,1.15,1.50,2.24,3.70,2.10,1.67,N/A
1746217800,May 02 2025 - 8:30pm,complete,N/A,Sport Huancayo,Atlético Grau,N/A,11,1.60,1.25,1.37,1.09,3,0,3,0,0,0,"51,71,76","",9,3,2,0,0,0,1,1,0,0,16,12,5,4,11,8,13,9,48,52,1.59,1.19,1.66,1.32,3.07,67,78,60,34,18,33,73,52,83,10.03,4.00,1.50,3.80,7.00,1.24,1.85,2.97,5.50,1.91,1.80,Estadio Huancayo
1746232200,May 03 2025 - 12:30am,complete,N/A,Alianza Lima,Cienciano,N/A,11,2.11,1.11,1.89,1.43,0,1,1,0,0,0,"","90'7",6,5,4,2,3,0,1,5,1,2,16,13,3,5,13,8,15,14,48,52,1.54,1.53,1.52,1.43,2.72,56,73,56,34,17,39,73,39,84,12.11,5.89,1.30,4.75,10.00,1.22,1.73,2.88,4.90,2.20,1.62,Estadio Alejandro Villanueva
1746295200,May 03 2025 - 6:00pm,complete,N/A,UTC Cajamarca,Deportivo Garcilaso,N/A,11,0.89,2.00,0.92,1.49,2,1,3,2,1,1,"88,16","44",5,4,2,0,2,0,0,2,1,1,22,9,9,1,13,8,12,11,62,38,1.30,1.25,2.37,0.90,2.86,37,69,58,37,22,37,64,47,84,7.76,7.19,2.88,2.90,2.63,1.30,1.95,3.13,6.50,1.67,2.10,N/A
1746304200,May 03 2025 - 8:30pm,complete,N/A,Juan Pablo II College,Ayacucho,N/A,11,0.75,0.50,0.94,0.83,0,0,0,0,0,0,"","",7,2,2,0,2,0,0,2,0,2,7,11,2,3,5,8,16,14,58,42,1.15,1.05,0.91,1.23,2.74,44,65,39,29,29,49,88,28,63,6.30,4.60,1.75,3.70,4.33,1.32,1.70,3.13,5.90,1.67,2.10,N/A
1746315000,May 03 2025 - 11:30pm,complete,N/A,Real Garcilaso,Universitario,N/A,11,1.44,2.56,1.97,2.26,2,0,2,1,1,0,"45,61","",1,6,2,0,2,0,2,0,1,1,9,19,5,5,4,14,6,12,60,40,1.15,1.71,0.97,1.60,3.45,62,89,67,45,28,39,84,61,89,8.45,3.89,2.55,3.10,2.80,1.35,2.30,4.50,9.00,1.91,1.80,Estadio Inca Garcilaso de la Vega
1746381600,May 04 2025 - 6:00pm,complete,N/A,Sport Boys,Alianza Universidad,N/A,11,1.30,0.67,1.03,0.80,4,2,6,2,2,0,"18,3,48,86","46,58",2,5,4,0,2,0,1,3,0,2,13,15,8,5,5,10,16,8,28,72,1.41,1.49,1.51,1.61,3.04,52,79,63,53,16,52,73,42,68,8.28,5.84,1.60,4.00,5.25,1.19,1.70,2.60,5.20,1.73,2.00,Estadio Miguel Grau del Callao
1746390600,May 04 2025 - 8:30pm,complete,N/A,Alianza Atlético,ADT,N/A,11,1.44,1.80,1.63,1.40,2,0,2,1,1,0,"35,63","",1,9,2,1,2,0,2,1,1,1,7,10,2,2,5,8,10,8,31,69,1.18,1.69,0.84,1.17,3.19,63,79,68,42,21,42,79,42,84,6.59,6.22,2.00,3.30,3.60,1.28,2.00,3.10,6.23,1.80,1.91,N/A
1746399600,May 04 2025 - 11:00pm,complete,N/A,Deportivo Binacional,Los Chankas,N/A,11,1.22,0.89,1.00,1.43,1,2,3,2,0,2,"55","15,19",3,1,2,0,4,0,1,1,0,4,16,15,3,5,13,10,10,11,66,34,1.31,1.22,1.36,1.35,2.78,67,84,50,39,11,28,62,56,84,7.78,5.11,2.15,3.30,3.20,1.25,1.95,3.30,6.05,1.73,2.00,N/A
1746822600,May 09 2025 - 8:30pm,complete,N/A,Comerciantes Unidos,Deportivo Binacional,N/A,12,0.78,1.10,1.06,1.00,1,1,2,0,0,0,"71","78",5,3,0,0,1,0,0,0,1,0,15,13,4,2,11,11,9,12,53,47,1.11,1.31,1.63,1.23,3.22,69,95,58,42,21,42,69,64,90,7.48,7.03,1.75,3.40,4.75,1.25,1.85,2.85,5.75,1.73,2.00,Estadio Héroes de San Ramón
1746896400,May 10 2025 - 5:00pm,complete,N/A,Ayacucho,Sporting Cristal,N/A,12,0.55,1.60,0.83,1.74,1,4,5,5,1,4,"21","6,28,34,38",5,4,2,1,2,0,1,2,0,2,7,11,4,7,3,4,8,10,33,67,1.06,1.61,0.94,1.36,2.63,48,67,48,29,24,48,81,24,63,9.67,5.90,1.90,3.40,3.60,1.24,1.75,2.88,4.80,1.62,2.20,Estadio Ciudad de Cumaná
1746909000,May 10 2025 - 8:30pm,complete,N/A,Atlético Grau,Alianza Lima,N/A,12,1.11,1.90,1.09,1.89,1,1,2,1,1,0,"18","85",6,5,3,0,1,1,1,2,0,2,12,17,2,3,10,14,18,6,41,59,1.21,1.53,1.08,1.70,2.61,43,69,48,22,11,26,69,44,79,10.59,3.49,5.00,3.50,1.70,1.38,2.25,4.23,7.82,2.20,1.62,N/A
1746928800,May 11 2025 - 2:00am,complete,N/A,Cienciano,Melgar,Augusto Menéndez,12,1.30,2.00,1.43,1.60,1,2,3,2,1,1,"3","20,84",2,7,5,1,3,0,3,3,0,3,13,14,0,5,13,9,11,6,57,43,1.52,1.56,0.99,1.54,2.95,65,75,60,40,25,35,80,55,80,10.50,5.90,2.88,3.20,2.50,1.30,2.00,3.20,6.50,1.73,2.00,Estadio Inca Garcilaso de la Vega
1746986400,May 11 2025 - 6:00pm,complete,N/A,Los Chankas,UTC Cajamarca,Diego Mirko Haro Sueldo,12,1.10,1.10,1.43,0.92,2,1,3,2,1,1,"19,51","36",4,2,3,0,6,0,1,2,2,4,17,7,6,3,11,4,16,13,45,55,1.23,1.40,1.79,1.05,2.80,60,75,55,35,15,35,65,45,80,7.40,5.30,1.70,3.50,4.75,1.32,1.95,3.40,7.00,1.83,1.83,Estadio Los Chankas
1746994500,May 11 2025 - 8:15pm,complete,N/A,ADT,Juan Pablo II College,Joel Alarcón,12,1.64,0.78,1.40,0.94,2,2,4,1,1,0,"35,58","84,89",10,0,1,0,2,0,0,1,1,1,10,5,5,2,5,3,11,5,60,40,1.64,1.12,1.35,0.62,3.01,49,68,53,39,26,39,75,34,79,8.51,4.47,1.33,5.25,7.50,1.17,1.57,2.48,4.00,1.83,1.83,N/A
1747002600,May 11 2025 - 10:30pm,complete,N/A,Deportivo Garcilaso,Real Garcilaso,Michael Espinoza,12,1.82,1.60,1.49,1.97,1,3,4,1,0,1,"84","50,90'7,19",5,3,1,0,2,0,1,0,1,1,19,10,4,5,15,5,4,13,39,61,1.22,1.13,1.65,1.15,2.82,48,77,62,24,15,38,72,43,91,7.48,5.69,2.63,2.88,2.90,1.36,2.10,3.90,7.50,1.80,1.91,Estadio Inca Garcilaso de la Vega
1747006200,May 11 2025 - 11:30pm,complete,N/A,Universitario,Alianza Atlético,Jordi Estanley Espinoza Valles,12,2.30,1.60,2.26,1.63,0,1,1,1,0,1,"","26",4,2,2,2,4,0,0,4,2,2,13,7,2,3,11,4,17,16,69,31,1.69,1.15,1.07,0.73,3.15,55,85,55,45,25,35,85,50,85,7.70,5.60,1.42,4.50,7.00,1.15,1.95,3.25,5.85,2.20,1.62,Estadio Monumental
1747081800,May 12 2025 - 8:30pm,complete,N/A,Alianza Universidad,Sport Huancayo,Pablo López,12,0.60,1.73,0.80,1.37,0,1,1,1,0,1,"","33",3,4,0,0,1,0,0,0,1,0,25,5,3,3,22,2,7,20,64,36,1.50,1.59,2.17,0.84,3.05,57,76,67,44,20,38,62,48,76,10.07,4.41,2.10,3.50,3.00,1.25,1.85,3.10,6.00,1.73,2.00,Estadio Heraclio Tapia León
1747427400,May 16 2025 - 8:30pm,complete,N/A,Alianza Atlético,Deportivo Garcilaso,Robin Segura,13,1.73,1.67,1.63,1.49,1,0,1,1,1,0,"44","",5,4,2,0,3,1,1,1,1,3,11,6,5,1,6,5,12,14,54,46,1.11,1.25,1.33,0.74,2.65,48,70,56,30,13,35,75,39,83,6.89,7.19,1.75,3.30,4.75,1.42,2.25,4.35,9.00,2.20,1.62,N/A
1747512000,May 17 2025 - 8:00pm,complete,N/A,UTC Cajamarca,Comerciantes Unidos,Jesús Cartagena,13,1.00,0.80,0.92,1.06,2,0,2,1,1,0,"22,49","",3,7,1,0,3,0,1,0,1,2,9,13,4,3,5,10,12,12,45,55,1.37,1.16,1.18,1.51,3.15,63,87,57,38,24,43,67,58,86,7.45,6.99,2.00,3.30,3.80,1.23,2.00,3.05,5.90,1.73,2.00,N/A
1747513800,May 17 2025 - 8:30pm,complete,N/A,Sporting Cristal,ADT,Julio César Quiróz,13,1.73,1.58,1.74,1.40,2,1,3,2,1,1,"41,90'6","10",14,4,2,0,2,0,1,1,1,1,13,10,5,4,8,6,11,8,72,28,1.59,1.62,1.78,1.13,3.30,61,78,70,48,27,44,78,34,83,11.76,5.57,1.36,4.75,8.00,1.13,1.57,2.40,3.98,1.80,1.91,Estadio Alberto Gallardo
1747522800,May 17 2025 - 11:00pm,complete,N/A,Real Garcilaso,Los Chankas,N/A,13,1.73,1.27,1.97,1.43,3,3,6,4,2,2,"87,5,43","13,21,81",8,0,3,0,1,0,2,1,0,1,24,12,7,5,17,7,13,10,70,30,1.13,1.29,2.16,1.19,2.82,69,82,60,27,9,32,73,45,87,7.00,4.19,1.55,4.10,5.25,1.19,1.73,2.83,4.70,1.80,1.91,Estadio Inca Garcilaso de la Vega
1747592100,May 18 2025 - 6:15pm,complete,N/A,Sport Huancayo,Sport Boys,Jordi Estanley Espinoza Valles,13,1.83,1.45,1.37,1.03,1,0,1,0,0,0,"51","",9,4,2,0,2,0,1,1,1,1,27,8,9,4,18,4,16,7,58,42,1.53,1.42,2.78,0.92,3.19,61,83,70,40,13,53,79,44,83,8.53,7.11,1.53,4.20,5.75,1.20,1.67,2.62,4.70,1.73,2.00,Estadio Huancayo
1747600200,May 18 2025 - 8:30pm,complete,N/A,Juan Pablo II College,Universitario,Micke Palomino,13,0.80,2.09,0.94,2.26,2,0,2,1,1,0,"34,74","",1,5,2,0,2,0,0,2,1,1,5,17,4,3,1,14,8,13,39,61,1.07,1.64,0.68,1.78,3.03,48,71,48,48,29,33,81,47,76,8.81,4.24,12.00,6.00,1.20,1.18,1.62,2.48,4.47,2.38,1.53,Estadio Nacional de Lima
